Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,application_method (product.metafields.custom.application_method),backing_plate_thread (product.metafields.custom.backing_plate_thread),badge_text (product.metafields.custom.badge_text),biodegradable (product.metafields.custom.biodegradable),brand (product.metafields.custom.brand),compatible_chemicals (product.metafields.custom.compatible_chemicals),concentrate_or_rtu (product.metafields.custom.concentrate_or_rtu),coverage (product.metafields.custom.coverage),delivery_format (product.metafields.custom.delivery_format),dilution_ratio (product.metafields.custom.dilution_ratio),featured_collection_slot (product.metafields.custom.featured_collection_slot),fit_type (product.metafields.custom.fit_type),fragrance_family (product.metafields.custom.fragrance_family),intensity_level (product.metafields.custom.intensity_level),material_composition (product.metafields.custom.material_composition),orbit_size (product.metafields.custom.orbit_size),pad_cut_level (product.metafields.custom.pad_cut_level),pad_diameter (product.metafields.custom.pad_diameter),pad_material (product.metafields.custom.pad_material),pad_size_compatibility (product.metafields.custom.pad_size_compatibility),ph_level (product.metafields.custom.ph_level),power_source (product.metafields.custom.power_source),pro_tip (product.metafields.custom.pro_tip),psi_rating (product.metafields.custom.psi_rating),recommended_pairing (product.metafields.custom.recommended_pairing),related_products (product.metafields.custom.related_products),reviews (product.metafields.custom.reviews),safe_surfaces (product.metafields.custom.safe_surfaces),scent (product.metafields.custom.scent),sds_url (product.metafields.custom.sds_url),size_guide_url (product.metafields.custom.size_guide_url),snippet (product.metafields.custom.snippet),tank_capacity (product.metafields.custom.tank_capacity),use_case (product.metafields.custom.use_case),video_url (product.metafields.custom.video_url),Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
super-cut-marine,Super CUT,"<p><strong>SUPER CUT</strong></p><p> </p><p><strong>Description:</strong></p><p><br><strong>SUPER CUT</strong> is a professional-grade, heavy-duty compound formulated for maximum correction and efficiency. Built with advanced micro-abrasive technology, it aggressively cuts through deep scratches, oxidation, and sanding marks while maintaining smooth control and consistent results. Designed for both body shops and high-end detailing, SUPER CUT restores clarity, depth, and gloss to even the most neglected or weathered paint finishes.</p><p> </p><p>Unlike traditional compounds, SUPER CUT delivers strong cutting performance without excessive dusting, haze, or cleanup time. It stays wet longer for extended working time, allowing you to achieve uniform results on large panels. This premium formula contains <strong>no silicones</strong>, making it fully <strong>body shop safe</strong> and ideal for use before painting or coating.</p><p> </p><p>Perfect for professional detailers and paint correction specialists, SUPER CUT provides the muscle to handle heavy defects while setting the stage for a flawless final polish.</p><p> </p><p><strong>Key Benefits:</strong></p><ul>	<li>	<p>Removes <strong>1000–1500 grit sanding marks</strong>, oxidation, and deep surface imperfections</p>	</li>	<li>	<p><strong>Aggressive cutting power</strong> with a consistent, controlled finish</p>	</li>	<li>	<p>Restores <strong>gloss, depth, and clarity</strong> to dull or damaged paint</p>	</li>	<li>	<p><strong>Extended working time</strong> and <strong>low dusting</strong> for cleaner results</p>	</li>	<li>	<p><strong>Easy wipe-off</strong>—saves time and effort during cleanup</p>	</li>	<li>	<p><strong>Silicone-free</strong> and <strong>body shop safe</strong> formulation</p>	</li>	<li>	<p>Works on <strong>newly painted or fully cured finishes</strong></p>	</li>	<li>	<p>Best used with <strong>white wool pads</strong> for maximum efficiency</p>	</li>	<li>	<p>Excellent for <strong>paint correction, restoration, and pre-polish prep</strong></p>	</li>
</ul><p> </p><p>When nothing else cuts it, <strong>SUPER CUT</strong> does.</p><p> </p><p>32oz Barcode: 0008132 , SKU: 8132</p><p>1g Barcode: 809555958350 , SKU: 81</p>",RCP America,,Compounds,"Compounds, Featured Products, Valentines Day Sale",TRUE,Size,32oz,,,,,,,,8132,4536,shopify,0,deny,manual,24.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
cherry-wax,Cherry WAX,"<p>RCP's Cherry Wax is the ultimate solution for impeccable vehicle detailing, leaving a showroom finish on both new and used paint while restoring color and gloss to lightly oxidized finishes. Perfect for eliminating minor imperfections, it's formulated with premium carnauba wax and detergent-resistant polymers for a deep, wet-look shine that lasts. Versatile and easy to use, Cherry Wax can be applied by hand or with an orbital polisher, promising unparalleled results every time. Simply spread a thin, even layer, let it set, and buff off for a rich, protected finish. Offered by RCP America, your trusted chemical supplier since 1985, Cherry Wax elevates your detailing game to the next level.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Vehicle Waxes, Polishes & Protectants > Car Wax",Waxes,"Featured Products, Valentines Day Sale, Waxes",TRUE,Size,32oz,,,,,,,,6332,4536,shopify,0,deny,manual,22.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
clear-low-ph-presoak-tunnel-wash,Clear LOW PH,<p>CLEAR - LOW PH PRESOAK TUNNEL WASH:</p><p> </p><p>A specially formulated presoak for use as the first step in two-step low pH/high pH wash applications.</p><p>This safe formula is excellent for aiding in the removal of road film and windshield masks while enhancing shine and bringing out the glow in chrome trim.</p>,RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Car Wash Solutions",Car Wash Tunnel,"Car Wash Tunnel, Low Ph Presoak",TRUE,Size,32oz,,,,,,,,32100-32,0,shopify,0,deny,manual,9.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
clear-low-ph-presoak-tunnel-wash,,,,,,,,,1 Gallon,,,,,,,,32101,0,shopify,0,deny,manual,16.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
clear-low-ph-presoak-tunnel-wash,,,,,,,,,15 Gallon,,,,,,,,32115,0,shopify,0,deny,manual,262.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
clear-low-ph-presoak-tunnel-wash,,,,,,,,,30 Gallon,,,,,,,,32130,0,shopify,0,deny,manual,479.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
clear-low-ph-presoak-tunnel-wash,,,,,,,,,55 Gallon,,,,,,,,32155,0,shopify,0,deny,manual,799.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
react,React Ceramic Soap,"<p>React Ceramic Car Wash Soap:</p><p> </p><p><strong>REACT</strong> is a specially formulated wash that contains SiO₂, the same ingredient used in ceramic coatings, to help revitalize and maintain your existing protection simply through washing. Designed as the perfect aftercare soap, REACT enhances durability, gloss, and water beading of any ceramic coating, sealant, or wax. Just 4–6 oz of this hyper-foaming formula is all you need to refresh your finish while extending the life of your coating.</p><p> </p><p>REACT is also engineered to resist cross-contamination, helping prevent your coating from drying prematurely. Its advanced formula maximizes longevity and protection, leaving your vehicle with a long-lasting, high-gloss shine that looks freshly detailed every time.</p><p> </p><ul>	<li>	<p>Contains SiO₂, the main ingredient in ceramic coatings, to revitalize your existing protection</p>	</li>	<li>	<p>Perfect aftercare soap for ceramic coatings, sealants, and waxes</p>	</li>	<li>	<p>Enhances durability, gloss, and water beading</p>	</li>	<li>	<p>Hyper-foaming formula – only 4–6 oz needed per wash</p>	</li>	<li>	<p>Resists cross-contamination to prevent premature drying</p>	</li>	<li>	<p>Maximizes longevity and protection of coatings</p>	</li>	<li>	<p>Leaves a long-lasting, high-gloss, freshly detailed finish</p>	</li>
</ul><p> </p><p>1g Barcode: 699246176800 , SKU: RA3401</p><p> </p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Car Wash Solutions > Car Shampoo",Best Sellers,"Best Sellers, Ceramic, Featured Products, Radiance Ceramic",TRUE,Size,32oz,,,,,,,,RA3400-32,0,shopify,0,deny,manual,17.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
react,,,,,,,,,30 Gallon,,,,,,,,RA3430,0,shopify,0,deny,manual,499.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
react,,,,,,,,,55 Gallon,,,,,,,,RA3455,0,shopify,0,deny,manual,823.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
perfect-euro,Perfect Euro,"<p>Introducing <strong>PERFECT EURO</strong>, a high-tech, user-friendly wax formulated with the latest scientifically engineered synthetics and polymers. As industry pioneers providing the best products and chemicals in the detailing world since 1985, RCP America brings you a versatile wax that serves as both a one-step polish and a second-step treatment for aged paint or minor imperfections.</p><p> </p><p><strong>PERFECT EURO</strong> may be applied by hand, high-speed, or orbital buffer, using either a wool or foam pad. Elevate your detailing game with the advanced technology and ease-of-use that only PERFECT EURO can offer. Experience the RCP America difference today!</p><p> </p><p>Barcode: 809555958312 , SKU: 71</p>",RCP America,,Polishes,Polishes,TRUE,Size,32oz,,,,,,,,7132,4536,shopify,0,deny,manual,27.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
extractor-solution,Extractor Solution,"<p>RCP's Extractor Solution delivers a powerful, non-foaming deep clean that is perfect for auto detailing, refreshing furniture, and maintaining high-traffic areas. Engineered with a balanced blend of cleaning and deodorizing agents, it penetrates deep into carpet and upholstery fibers to lift stains, remove grime, and eliminate odors at the source while staying gentle on fabrics. Because of its non-foaming formula, it runs smoothly through all carpet and upholstery extractor machines, keeping your equipment performing at its best. Tough on dirt yet easy to use, Extractor Solution leaves carpets and upholstery looking fresh, renewed, and revitalized. Paired with a quality extractor and your favorite RCP interior products, it is the go-to choice for a professional-quality clean every time.</p>",RCP America,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > Carpet Cleaners,All Purpose Cleaners,"ALL PURPOSE, All Purpose Cleaners",TRUE,Size,16oz,,,,,,,,1500-16,4536,shopify,0,deny,manual,8.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
extractor-solution,,,,,,,,,32oz,,,,,,,,1500-32,4536,shopify,0,deny,manual,14.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
extractor-solution,,,,,,,,,55 Gallon,,,,,,,,1555,4536,shopify,0,deny,manual,584.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
pina-colada-concentrate,Pina Colada,"<p>RCP's Pina Colada Concentrate brings the tropical allure of a classic pina colada to vehicles and spaces, setting new standards in long-lasting fragrance. Widely used in car washes, detail shops, dealerships, auto auctions, and rental car agencies, this versatile auto scent concentrate is designed for a wide range of applications, making it perfect for cars, boats, recreational vehicles, homes, offices, and high-volume shops. Because it is concentrated, a little goes a long way, delivering a delightful, long-lasting scent while effectively eliminating unwanted odors at the source. The result is a fresh, inviting atmosphere that keeps interiors smelling their best long after application. Backed by RCP America's commitment to the best products and chemicals in the detailing industry since 1989, Pina Colada Concentrate elevates your fragrance experience.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Decor > Vehicle Air Fresheners",Liquid Concentrate,"Air Freshener Concentrates, Liquid Concentrate",TRUE,Size,30 Gallon,,,,,,,,7230PINA,454,shopify,0,deny,manual,299.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
bug-remover,BUG Remover,"<p>RCP's Bug Remover is a highly concentrated, heavy-duty cleaner designed to tackle the toughest bug residue, road grime, and stubborn contaminants on vehicle surfaces. Perfect for cars, trucks, motorcycles, and RVs, its advanced formula safely dissolves stuck-on bugs and the corrosive residue they leave behind, protecting paint, clear coats, and trim when used as directed. To use, simply spray it onto the affected area, let it dwell, and rinse for a quick, effortless, spotless finish. Safe for frequent use on painted surfaces, glass, and metal, it not only clears unsightly debris but also helps prevent long-term damage caused by bug acids and environmental contaminants, all while leaving behind a fresh, clean scent. Paired with Wash 'N' Gloss soap and a quality wash mitt, Bug Remover keeps your vehicle looking like new and takes your detailing experience to the next level.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Car Wash Solutions",ALL PURPOSE,"ALL PURPOSE, All Purpose Cleaners, Featured Products, New, Valentines Day Sale",TRUE,Size,16oz,,,,,,,,RCP-BR-0016,0,shopify,0,deny,manual,8.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
bug-remover,,,,,,,,,32oz,,,,,,,,RCP-BR-0032,0,shopify,0,deny,manual,12.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
bug-remover,,,,,,,,,15 Gallon,,,,,,,,RCP-BR-15,0,shopify,0,deny,manual,249.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
bug-remover,,,,,,,,,55 Gallon,,,,,,,,RCP-BR-55,0,shopify,0,deny,manual,299.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
new-car-solvent,NEW CAR Solvent,"<p><strong>NEW CAR SOLVENT</strong> is a powerful cleaner designed to tackle the toughest road grime with ease. Whether you're dealing with baked-on bug guts, sticky tar, stubborn glue, or adhesive residue, this formula breaks it down fast—without damaging painted surfaces, glass, or chrome. It’s a must-have for maintaining a clean, professional finish on any vehicle.</p><p> </p><p>Key Benefits:</p><p> </p><ul>	<li>	<p>Quickly removes bugs, road tar, glue, and adhesive residue</p>	</li>	<li>	<p>Safe for painted surfaces, windows, and chrome</p>	</li>	<li>	<p>Dissolves sealants, undercoating, and other stubborn contaminants</p>	</li>	<li>	<p>Ideal for pre-wash detailing and spot cleaning</p>	</li>	<li>	<p>Works fast—just spray, let sit, and wipe away</p>	</li>	<li>	<p>Suitable for cars, trucks, RVs, trailers, and commercial vehicles</p>	</li>
</ul><p> </p><p>1g Barcode: 764488114917 , SKU: 5101</p><p>5g Barcode: 0005105 , SKU: 5105</p>",RCP America,,Solvents/Removers,"Featured Products, Solvents/Removers",TRUE,Size,16oz,,,,,,,,5100-16,22680,shopify,0,deny,manual,8.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
new-car-solvent,,,,,,,,,30 Gallon,,,,,,,,5130,22680,shopify,0,deny,manual,599.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
repel,Repel,"<p>Repel Glass Cleaner:</p><p> </p><p>REPEL is a premium Advanced Ceramic Technology glass cleaner that is specifically formulated to leave an invisible hydrophobic finish that will repel water for improved visibility. REPEL not only helps to prevent bugs from sticking to your glass, but it also prolongs the showroom shine by preventing snow, ice, sleet, salt and road spray sticking to your glass as well. Cleans glass streak-free. Infused with SiO2 ceramic technology</p><p> </p><ul>	<li>fast and easy to use</li>	<li>cleans glass streak-free</li>	<li>Si02 fortified</li>	<li>Repels rain with water beading</li>	<li>Helps prevent bugs from sticking to the glass</li>
</ul><p> </p><p>1g Barcode: 850063874076 , SKU: 8201</p><p>5g Barcode: 0082050 , SKU: 8205</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Vehicle Glass Cleaners",Glass Cleaner,"Best Sellers, Best Sellers Home Page, Featured Products, Glass Cleaner",TRUE,Size,32oz,,,,,,,,8200-32,4536,shopify,0,deny,manual,14.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
repel,,,,,,,,,30 Gallon,,,,,,,,8230,4536,shopify,0,deny,manual,199.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
clear-acid,Clear Acid,"<p>RCP's Clear Acid is a professional-grade, acid-based wheel cleaner engineered to cut through the toughest brake dust, oxidation, and road grime that ordinary cleaners leave behind. Its clinging formula ensures maximum contact time, quickly breaking down corrosion and restoring a brilliant shine to coated, chrome, and aluminum wheels, whether you're detailing a daily driver or cleaning big rig aluminum. Built for powerful cleaning action, Clear Acid removes brake dust, oil, and heavy grime fast, delivering the deep clean and shine that professionals trust when used with proper dilution. For best and safest results, always dilute according to directions and rinse thoroughly. Paired with a foam gun or sprayer, a dedicated wheel brush, and an RCP drying towel, Clear Acid takes your wheel detailing to the next level.</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Car Wash Solutions > Wheel Cleaners",Wheel Cleaner,"Featured Products, Wheel Cleaner",TRUE,Size,16oz,,,,,,,,2200-16,0,shopify,0,deny,manual,7.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
clear-acid,,,,,,,,,15 Gallon,,,,,,,,2215,0,shopify,0,deny,manual,199.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
clear-acid,,,,,,,,,30 Gallon,,,,,,,,2230,0,shopify,0,deny,manual,194.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
clear-acid,,,,,,,,,250 Gallon,,,,,,,,2255-T250,0,shopify,0,deny,manual,1241.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
vanish,Vanish,"<p><strong>VANISH</strong> is our safest product yet, containing our exclusive formula that is safe for use on multiple surfaces, both interior and exterior, and will not damage painted surfaces. VANISH is also our most general product, removing tough black streaks and dirt all while being a food grade safe, biodegradable, and non-caustic all-purpose cleaner!</p><p> </p><p> </p><p>From detailing vehicles and cleaning boats to tackling household messes and commercial jobs, it does the work of multiple cleaners in one. Even better, it’s food-grade safe, biodegradable, and non-caustic—delivering unmatched cleaning strength while being safe for you, your surfaces, and the environment.</p><p> </p><p><strong>Key Benefits:</strong></p><ul>	<li>	<p>Safe for use on multiple surfaces, interior &amp; exterior</p>	</li>	<li>	<p>Won’t damage, dull, or discolor painted finishes</p>	</li>	<li>	<p>Cuts through tough dirt, grease, grime, and black streaks</p>	</li>	<li>	<p>Gentle yet effective on sensitive surfaces</p>	</li>	<li>	<p>Food-grade safe, biodegradable, and non-caustic</p>	</li>	<li>	<p>Eco-friendly formula that’s safe for people and the environment</p>	</li>	<li>	<p>Versatile—works on cars, boats, RVs, equipment, and household surfaces</p>	</li>
</ul><p> </p><p>1g Barcode: 00001201 , SKU: 1201</p><p>5g Barcode: 00001205 , SKU 1205</p><p>55g Barcode: 00001255 , SKU: 1255</p>",RCP America,Home & Garden > Household Supplies > Household Cleaning Supplies > Household Cleaning Products > All-Purpose Cleaners,All Purpose Cleaners,"ALL PURPOSE, All Purpose Cleaners, Featured Products, Interior Cleaners",TRUE,Size,16oz,,,,,,,,1200-16,22680,shopify,0,deny,manual,5.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
vanish,,,,,,,,,32oz,,,,,,,,1200-32,22680,shopify,0,deny,manual,8.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
vanish,,,,,,,,,30 Gallon,,,,,,,,1230,22680,shopify,0,deny,manual,209.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
vanish,,,,,,,,,55 Gallon,,,,,,,,1255,22680,shopify,0,deny,manual,295.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
weather-shield-tunnel-wash,Weather Shield,"<p><strong>WEATHER SHIELD</strong></p><p> </p><p><strong>DESCRIPTION:</strong></p><p><br>WEATHER SHIELD is an advanced, highly concentrated <strong>spray wax and drying aid</strong> designed to deliver a flawless, high-gloss finish while protecting vehicle surfaces. It enhances shine, promotes <strong>superior water beading</strong>, and features <strong>powerful de-foaming properties</strong> that ensure a clean, spot-free rinse every time.</p><p> </p><p>Formulated specifically for <strong>automated systems</strong> like wash tunnels and touch-free car washes, WEATHER SHIELD helps vehicles dry faster, look glossier, and stay protected longer.</p><p> </p><p><strong>KEY BENEFITS:</strong></p><ul>	<li>	<p><strong>Superior Water Beading:</strong> Repels water instantly for a spotless finish.</p>	</li>	<li>	<p><strong>Deep Surface Shine:</strong> Leaves a rich, polished look after every wash.</p>	</li>	<li>	<p><strong>Advanced De-Foaming Formula:</strong> Prevents soap buildup during final rinse.</p>	</li>	<li>	<p><strong>Quick-Drying Action:</strong> Shortens dry times and boosts efficiency.</p>	</li>	<li>	<p><strong>Highly Concentrated:</strong> Economical dilution for maximum performance.</p>	</li>
</ul><p> </p><p><strong>WHERE TO USE:</strong></p><ul>	<li>	<p><strong>Automatic Conveyor (Foamers):</strong> Apply through drying agent.</p>	</li>	<li>	<p><strong>Rinse Arch Automatic (Foamers):</strong> Use during the spray wax cycle.</p>	</li>	<li>	<p><strong>Touch-Free IBAs:</strong> Bay or arch-mounted applications.</p>	</li>
</ul><p> </p><p><strong>DILUTION RATIO:</strong><br>Mix at a final dilution rate of <strong>1:100–200 parts water to 1 part product.</strong></p>",RCP America,,Car Wash Tunnel,"Car Wash Tunnel, Protectants Tunnel Wash",TRUE,Size,15 Gallon,,,,,,,,32715,0,shopify,0,deny,manual,389.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
krazy-sudz,Krazy Suds,"<p><strong>KRAZY SUDZ </strong>is a powerful yet gentle car wash soap that makes cleaning your ride simple and effective. This highly concentrated, pH-balanced formula breaks down dirt, grime, and road film while providing a rich layer of suds that glide over the surface—reducing friction and preventing swirls or scratches. Designed to rinse off spot-free, it leaves behind a deep, glossy shine that lasts. Safe, economical, and easy to use, KRAZY SUDZ is perfect for both bucket washes and foam cannons.</p><p> </p><p><strong>Key Benefits:</strong></p><ul>	<li>Super concentrated formula for maximum cleaning power and value</li>	<li>pH-balanced and safe for waxes, sealants, and coatings</li>	<li>Creates thick, lubricating suds to prevent swirls and scratches</li>	<li>Rinses clean without streaks or residue</li>	<li>Spot-free finish with a long-lasting, glossy shine</li>	<li>Gentle on paint, tough on dirt and road grime</li>	<li>Versatile—ideal for hand washing or foam cannon use</li>
</ul><p> </p><p><strong>KRAZY SUDZ pH-Neutral Car Wash Soap</strong> delivers professional results with every wash, making it a must-have for detailers and car care enthusiasts alike.</p><p> </p><p>1g Barcode: 809555959104 , SKU: 3001</p><p>5g Barcode: 00003005 , SKU: 3005</p>",RCP America,"Vehicles & Parts > Vehicle Parts & Accessories > Vehicle Maintenance, Care & Decor > Vehicle Cleaning > Car Wash Solutions > Car Shampoo",Car Wash Soaps,"Car Wash Soaps, Featured Products",TRUE,Size,16oz,,,,,,,,3000-16,249476,shopify,0,deny,manual,6.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
krazy-sudz,,,,,,,,,32oz,,,,,,,,3000-32,249476,shopify,0,deny,manual,10.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
krazy-sudz,,,,,,,,,15 Gallon,,,,,,,,3015,249476,shopify,0,deny,manual,159.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
krazy-sudz,,,,,,,,,30 Gallon,,,,,,,,3030,249476,shopify,0,deny,manual,190.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
interior-shampoo,Interior Shampoo,"<p><strong>INTERIOR SHAMPOO</strong> is your go-to dry foam cleaner for carpets and upholstery. Designed to clean and deodorize in one easy step, it lifts dirt, tackles stains, and eliminates odors—restoring fabrics to their original look and feel. Whether you’re refreshing a car interior, tidying up the house, or giving office spaces a deep clean, INTERIOR SHAMPOO makes the job simple and effective.</p><p> </p><p><strong>Key Benefits:</strong></p><ul>	<li>Dry foam formula cleans and deodorizes in one step</li>	<li>Penetrates deep to remove dirt, spots, and stains</li>	<li>Eliminates unwanted odors, leaving fabrics fresh</li>	<li>Restores the natural beauty and feel of carpets and upholstery</li>	<li>Versatile—safe for automotive, home, and office use</li>	<li>Easy to apply and quick-drying for fast results</li>
</ul><p> </p><p>With<strong> INTERIOR SHAMPOO</strong>, every surface gets a fresh start. Interior Shampoo is a dry foam shampoo.</p>",RCP America,,Interior Cleaners,"Featured Products, Interior Cleaners",TRUE,Size,16oz,,,,,,,,1900-16,4536,shopify,0,deny,manual,8.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
interior-shampoo,,,,,,,,,32oz,,,,,,,,1900-32,4536,shopify,0,deny,manual,16.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
interior-shampoo,,,,,,,,,55 Gallon,,,,,,,,1955,4536,shopify,0,deny,manual,699.99,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
triple-foam-polish-tunnel-wash,Triple Foam Yellow,"<p>Elevate your car wash experience with <strong>TRIPLE FOAM POLISH</strong>, a neutral foaming detergent from RCP America, providing the best detailing products and chemicals since 1989. Ideal for both self-serve and automatic wash systems, this product produces rich foam levels with a pleasant scent and vibrant color.</p><p> </p><p>Its neutral detergency makes it perfect for triple or single foamers anywhere in the wash process. Trust in RCP America's decades-long commitment to quality and performance to deliver exceptional results every time. Enhance customer satisfaction with the versatile and effective <strong>TRIPLE FOAM POLISH.</strong></p>",RCP America,,Car Wash Tunnel,"Car Wash Tunnel, Triple Foam",TRUE,Size,15 Gallon,,,,,,,,324415,0,shopify,0,deny,manual,399.99,,TRUE,TRUE,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,,active
